   258.000000      -4.40929616E+11   5.09216614E+09
   259.000000      -4.44361212E+11   5.13179750E+09
   260.000000      -4.47806112E+11   5.17158246E+09
   261.000000      -4.51264315E+11   5.21152102E+09
   262.000000      -4.54735823E+11   5.25161318E+09
   263.000000      -4.58220634E+11   5.29185894E+09
   264.000000      -4.61718749E+11   5.33225830E+09
   265.000000      -4.65230168E+11   5.37281126E+09
   266.000000      -4.68754858E+11   5.41351782E+09
   267.000000      -4.72292852E+11   5.45437798E+09
   268.000000      -4.75844149E+11   5.49539174E+09
   269.000000      -4.79408751E+11   5.53655910E+09
   270.000000      -4.82986656E+11   5.57788006E+09
   271.000000      -4.86577865E+11   5.61935462E+09
   272.000000      -4.90182377E+11   5.66098278E+09
   273.000000      -4.93800194E+11   5.70276454E+09
   274.000000      -4.97431314E+11   5.74469990E+09
   275.000000      -5.01075739E+11   5.78678886E+09
   276.000000      -5.04733467E+11   5.82903142E+09
   277.000000      -5.08404466E+11   5.87142758E+09
   278.000000      -5.12088769E+11   5.91397734E+09
   279.000000      -5.15786375E+11   5.95668070E+09
   280.000000      -5.19497286E+11   5.99953766E+09
   281.000000      -5.23221500E+11   6.04254822E+09
   282.000000      -5.26959018E+11   6.08571238E+09
   283.000000      -5.30709840E+11   6.12903014E+09
   284.000000      -5.34473966E+11   6.17250150E+09
   285.000000      -5.38251395E+11   6.21612646E+09
   286.000000      -5.42042128E+11   6.25990502E+09
   287.000000      -5.45846166E+11   6.30383718E+09
   288.000000      -5.49663474E+11   6.34792294E+09
   289.000000      -5.53494118E+11   6.39216230E+09
   290.000000      -5.57338067E+11   6.43655578E+09
   291.000000      -5.61195319E+11   6.48110285E+09
   292.000000      -5.65065875E+11   6.52580352E+09
   293.000000      -5.68949670E+11   6.57065779E+09
   294.000000      -5.72846768E+11   6.61566566E+09
   295.000000      -5.76757170E+11   6.66082714E+09
   296.000000      -5.80680876E+11   6.70614221E+09
   297.000000      -5.84617886E+11   6.75161088E+09
   298.000000      -5.88568199E+11   6.79723315E+09
   299.000000      -5.92531816E+11   6.84300902E+09
   300.000000      -5.96508738E+11   6.88893850E+09
   301.000000      -6.00498962E+11   6.93502157E+09
   302.000000      -6.04502491E+11   6.98125824E+09
   303.000000      -6.08519324E+11   7.02764851E+09
   304.000000      -6.12549460E+11   7.07419238E+09
   305.000000      -6.16592900E+11   7.12088986E+09
   306.000000      -6.20649644E+11   7.16774093E+09
   307.000000      -6.24719692E+11   7.21474560E+09
   308.000000      -6.28803043E+11   7.26190387E+09
   309.000000      -6.32899699E+11   7.30921574E+09
   310.000000      -6.37009658E+11   7.35668122E+09
   311.000000      -6.41132921E+11   7.40430029E+09
   312.000000      -6.45269488E+11   7.45207296E+09
   313.000000      -6.49419358E+11   7.49999923E+09
   314.000000      -6.53582533E+11   7.54807910E+09
   315.000000      -6.57758945E+11   7.59631258E+09
   316.000000      -6.61948662E+11   7.64469965E+09
   317.000000      -6.66151682E+11   7.69324032E+09
   318.000000      -6.70368006E+11   7.74193459E+09
   319.000000      -6.74597634E+11   7.79078246E+09
   320.000000      -6.78840566E+11   7.83978394E+09
   321.000000      -6.83096801E+11   7.88893901E+09
   322.000000      -6.87366341E+11   7.93824768E+09
   323.000000      -6.91649184E+11   7.98770995E+09
   324.000000      -6.95945331E+11   8.03732582E+09
   325.000000      -7.00254781E+11   8.08709530E+09
   326.000000      -7.04577536E+11   8.13701837E+09
   327.000000      -7.08913594E+11   8.18709504E+09
   328.000000      -7.13262957E+11   8.23732531E+09
   329.000000      -7.17625623E+11   8.28770918E+09
   330.000000      -7.22001592E+11   8.33824666E+09
   331.000000      -7.26390866E+11   8.38893773E+09
   332.000000      -7.30793443E+11   8.43978240E+09
   333.000000      -7.35209325E+11   8.49078067E+09
   334.000000      -7.39638510E+11   8.54193254E+09
   335.000000      -7.44080998E+11   8.59323802E+09
